tweet,label
is_analytic_no cause_yes discrep_yes tentat_yes differ_yes feel_yes low_wps none,HRT
is_analytic_no is_clout_yes is_authentic_yes is_tone_yes posemo_yes insight_yes cause_yes discrep_yes tentat_yes differ_yes affiliation_yes power_yes high_wps none,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes insight_yes discrep_yes tentat_yes see_yes hear_yes affiliation_yes high_wps none,HRT
is_analytic_no is_authentic_yes is_tone_no negemo_yes differ_yes power_yes many_sixltr low_wps has_qmark none,HRT
is_clout_yes is_authentic_no is_tone_yes posemo_yes insight_yes certain_yes affiliation_yes power_yes many_sixltr none,HRT
is_authentic_no insight_yes cause_yes many_sixltr low_wps none,HRT
is_analytic_no is_authentic_yes is_tone_no negemo_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes high_wps none,HRT
is_clout_yes is_authentic_yes is_tone_yes posemo_yes insight_yes certain_yes achieve_yes few_sixltr none,HRT
is_clout_no is_authentic_yes insight_yes tentat_yes see_yes few_sixltr low_wps none,HRT
is_analytic_no is_clout_no is_authentic_yes cause_yes discrep_yes tentat_yes differ_yes achieve_yes power_yes reward_yes many_sixltr high_wps none,HRT
is_tone_yes posemo_yes differ_yes affiliation_yes achieve_yes reward_yes netspeak_yes high_wps has_hashtag,HRT
is_analytic_yes is_clout_no is_authentic_yes discrep_yes tentat_yes differ_yes feel_yes high_wps has_hashtag,HRT
is_analytic_no is_authentic_yes is_tone_no negemo_yes sad_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes power_yes high_wps none,HRT
is_clout_yes is_tone_no negemo_yes anger_yes see_yes swear_yes netspeak_yes few_sixltr low_wps has_photo has_url,HRT
is_analytic_no is_authentic_yes is_tone_yes posemo_yes cause_yes feel_yes many_sixltr none,HRT
is_authentic_no is_tone_no negemo_yes sad_yes netspeak_yes few_sixltr low_wps has_photo has_url,HRT
see_yes few_sixltr none,HRT
is_analytic_no is_clout_no is_authentic_yes is_tone_yes posemo_yes insight_yes differ_yes hear_yes affiliation_yes netspeak_yes few_sixltr has_url,HRT
is_analytic_no is_clout_yes is_authentic_yes insight_yes differ_yes achieve_yes many_sixltr none,HRT
is_analytic_yes is_clout_no is_tone_yes posemo_yes certain_yes reward_yes many_sixltr low_wps none,HRT
is_analytic_no is_clout_yes is_authentic_yes is_tone_yes posemo_yes insight_yes cause_yes discrep_yes certain_yes differ_yes affiliation_yes high_wps none,HRT
is_clout_no is_tone_yes posemo_yes tentat_yes differ_yes achieve_yes power_yes reward_yes many_sixltr high_wps none,HRT
is_analytic_yes is_authentic_no is_tone_yes posemo_yes tentat_yes achieve_yes power_yes reward_yes high_wps none,HRT
is_analytic_no is_clout_no is_authentic_yes is_tone_yes posemo_yes insight_yes cause_yes discrep_yes tentat_yes differ_yes achieve_yes few_sixltr has_hashtag,HRT
is_clout_yes is_authentic_yes see_yes affiliation_yes few_sixltr low_wps has_qmark none,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes insight_yes discrep_yes certain_yes high_wps none,HRT
is_analytic_yes is_authentic_yes is_tone_yes posemo_yes certain_yes few_sixltr none,HRT
is_authentic_yes is_tone_yes posemo_yes certain_yes power_yes has_exclam none,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes insight_yes cause_yes certain_yes high_wps none,HRT
is_analytic_no is_clout_yes is_tone_no negemo_yes sad_yes insight_yes certain_yes feel_yes none,HRT
is_analytic_yes is_clout_no is_authentic_yes certain_yes differ_yes low_wps none,HRT
is_analytic_yes is_clout_yes hear_yes few_sixltr high_wps none,HRT
is_analytic_no is_clout_yes is_tone_no negemo_yes sad_yes cause_yes certain_yes differ_yes achieve_yes risk_yes none,HRT
is_analytic_no is_clout_no discrep_yes tentat_yes differ_yes feel_yes reward_yes few_sixltr high_wps none,HRT
is_analytic_no is_clout_yes is_authentic_no posemo_yes negemo_yes sad_yes see_yes feel_yes affiliation_yes achieve_yes risk_yes few_sixltr none,HRT
is_analytic_no posemo_yes negemo_yes sad_yes insight_yes tentat_yes certain_yes feel_yes power_yes high_wps none,HRT
is_analytic_yes is_clout_yes is_tone_yes posemo_yes certain_yes affiliation_yes achieve_yes high_wps none,HRT
is_analytic_yes is_clout_yes is_tone_yes posemo_yes negemo_yes anx_yes certain_yes high_wps none,HRT
is_authentic_yes differ_yes affiliation_yes high_wps has_hashtag,HRT
is_tone_no negemo_yes anx_yes discrep_yes feel_yes netspeak_yes many_sixltr has_hashtag,HRT
is_analytic_yes is_tone_yes posemo_yes differ_yes netspeak_yes many_sixltr has_hashtag,HRT
is_analytic_no is_clout_yes is_authentic_yes insight_yes certain_yes affiliation_yes assent_yes none,HRT
is_analytic_no is_clout_no is_authentic_yes differ_yes few_sixltr none,HRT
is_analytic_no is_clout_no is_authentic_yes is_tone_yes posemo_yes insight_yes differ_yes power_yes none,HRT
is_analytic_no is_clout_yes is_authentic_yes insight_yes certain_yes affiliation_yes power_yes low_wps none,HRT
is_analytic_no is_clout_yes is_authentic_no is_tone_no posemo_yes negemo_yes sad_yes cause_yes achieve_yes power_yes risk_yes none,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes discrep_yes certain_yes affiliation_yes none,HRT
is_analytic_yes is_authentic_yes is_tone_yes posemo_yes certain_yes netspeak_yes low_wps has_url,HRT
is_analytic_no is_clout_yes is_authentic_no posemo_yes negemo_yes anger_yes certain_yes affiliation_yes risk_yes none,HRT
is_analytic_no is_clout_yes is_authentic_yes posemo_yes negemo_yes insight_yes cause_yes discrep_yes certain_yes feel_yes affiliation_yes achieve_yes power_yes risk_yes many_sixltr high_wps none,HRT
is_analytic_no is_clout_no is_authentic_yes insight_yes cause_yes tentat_yes certain_yes none,HRT
is_analytic_no is_clout_yes is_authentic_yes is_tone_yes posemo_yes insight_yes cause_yes tentat_yes feel_yes affiliation_yes few_sixltr high_wps none,HRT
is_analytic_no is_clout_yes is_tone_no negemo_yes tentat_yes certain_yes differ_yes risk_yes high_wps none,HRT
is_clout_no is_authentic_yes tentat_yes differ_yes few_sixltr low_wps none,HRT
is_analytic_yes is_clout_yes is_tone_no negemo_yes anx_yes cause_yes power_yes high_wps none,HRT
is_clout_yes is_tone_no negemo_yes anger_yes cause_yes power_yes none,HRT
is_analytic_yes is_clout_yes is_tone_no negemo_yes anger_yes cause_yes certain_yes power_yes none,HRT
is_clout_yes is_authentic_yes is_tone_no negemo_yes anx_yes insight_yes discrep_yes risk_yes few_sixltr high_wps none,HRT
is_analytic_no posemo_yes negemo_yes anger_yes insight_yes cause_yes discrep_yes tentat_yes differ_yes power_yes high_wps none,HRT
is_analytic_yes is_tone_yes posemo_yes discrep_yes certain_yes netspeak_yes has_photo has_url,HRT
is_analytic_no is_authentic_no insight_yes discrep_yes tentat_yes see_yes reward_yes none,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes negemo_yes discrep_yes tentat_yes differ_yes affiliation_yes power_yes reward_yes risk_yes assent_yes none,HRT
is_analytic_no is_clout_yes is_authentic_yes is_tone_no negemo_yes anx_yes insight_yes affiliation_yes achieve_yes reward_yes many_sixltr none,HRT
is_analytic_no is_clout_no posemo_yes negemo_yes anger_yes tentat_yes differ_yes none,HRT
is_analytic_no is_clout_no differ_yes high_wps none,HRT
is_analytic_no is_clout_no is_tone_no negemo_yes insight_yes cause_yes certain_yes risk_yes few_sixltr low_wps none,HRT
is_analytic_yes is_tone_yes posemo_yes tentat_yes achieve_yes power_yes reward_yes netspeak_yes has_photo has_url,HRT
is_analytic_yes achieve_yes netspeak_yes has_photo has_url,HRT
is_analytic_yes power_yes netspeak_yes has_photo has_url,HRT
is_clout_no is_authentic_yes netspeak_yes few_sixltr has_photo has_url,HRT
is_analytic_yes is_clout_no see_yes swear_yes netspeak_yes few_sixltr low_wps has_qmark has_photo has_url,HRT
is_analytic_yes is_clout_no see_yes swear_yes netspeak_yes few_sixltr has_qmark has_photo has_url,HRT
is_analytic_yes is_clout_no netspeak_yes few_sixltr has_photo has_url,HRT
is_analytic_yes is_clout_no insight_yes certain_yes netspeak_yes high_wps has_photo has_url,HRT
insight_yes reward_yes netspeak_yes few_sixltr high_wps has_photo has_url,HRT
is_analytic_yes see_yes affiliation_yes reward_yes netspeak_yes few_sixltr has_photo has_url,HRT
is_analytic_yes reward_yes netspeak_yes few_sixltr has_photo has_url,HRT
is_analytic_no is_authentic_yes posemo_yes negemo_yes insight_yes affiliation_yes swear_yes netspeak_yes nonflu_yes few_sixltr low_wps has_photo has_url,HRT
is_analytic_no is_clout_no is_authentic_yes cause_yes tentat_yes certain_yes differ_yes power_yes none,HRT
is_analytic_yes is_tone_yes posemo_yes cause_yes tentat_yes achieve_yes power_yes reward_yes high_wps none,HRT
is_tone_no negemo_yes cause_yes discrep_yes certain_yes achieve_yes reward_yes swear_yes netspeak_yes high_wps has_photo has_url,HRT
is_analytic_no is_clout_yes is_authentic_no posemo_yes negemo_yes anger_yes hear_yes swear_yes few_sixltr has_hashtag,HRT
is_analytic_no is_authentic_no tentat_yes many_sixltr has_hashtag,HRT
is_clout_yes is_authentic_yes is_tone_yes posemo_yes tentat_yes differ_yes affiliation_yes power_yes risk_yes high_wps has_hashtag,HRT
is_analytic_yes is_authentic_yes insight_yes feel_yes many_sixltr low_wps has_hashtag,HRT
is_authentic_yes cause_yes many_sixltr has_hashtag,HRT
is_clout_yes is_authentic_no is_tone_yes posemo_yes affiliation_yes assent_yes has_hashtag,HRT
is_analytic_no is_clout_yes tentat_yes feel_yes many_sixltr has_hashtag,HRT
is_clout_yes insight_yes cause_yes tentat_yes power_yes many_sixltr has_hashtag,HRT
is_analytic_yes is_clout_yes is_authentic_yes tentat_yes certain_yes see_yes reward_yes high_wps has_hashtag,HRT
is_analytic_no is_authentic_no differ_yes see_yes many_sixltr has_hashtag,HRT
is_analytic_yes is_clout_no is_authentic_yes posemo_yes negemo_yes anger_yes discrep_yes tentat_yes certain_yes differ_yes achieve_yes swear_yes none,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes insight_yes certain_yes none,HRT
is_tone_yes posemo_yes insight_yes affiliation_yes many_sixltr none,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes insight_yes cause_yes certain_yes power_yes many_sixltr none,HRT
is_analytic_no is_clout_yes is_tone_no negemo_yes anger_yes cause_yes tentat_yes differ_yes achieve_yes low_wps none,HRT
is_analytic_yes is_clout_yes is_authentic_no tentat_yes feel_yes affiliation_yes reward_yes netspeak_yes few_sixltr high_wps has_photo has_url,HRT
is_analytic_no is_clout_yes is_authentic_no is_tone_no posemo_yes negemo_yes anger_yes cause_yes affiliation_yes achieve_yes power_yes risk_yes has_qmark none,HRT
is_analytic_yes is_clout_no is_authentic_yes is_tone_yes posemo_yes insight_yes differ_yes see_yes reward_yes high_wps none,HRT
is_analytic_yes is_clout_yes is_authentic_yes is_tone_yes posemo_yes certain_yes risk_yes many_sixltr has_hashtag,HRT
is_analytic_yes is_clout_yes is_authentic_yes posemo_yes negemo_yes insight_yes feel_yes affiliation_yes swear_yes netspeak_yes many_sixltr low_wps none,HRT
is_analytic_yes is_authentic_yes is_tone_yes posemo_yes certain_yes see_yes many_sixltr low_wps none,HRT
is_analytic_yes is_authentic_no is_tone_yes posemo_yes cause_yes achieve_yes none,HRT
is_analytic_yes is_authentic_yes posemo_yes achieve_yes power_yes few_sixltr high_wps none,HRT
is_analytic_no is_clout_yes is_authentic_yes is_tone_yes posemo_yes insight_yes low_wps has_qmark none,HRT
is_authentic_yes is_tone_yes posemo_yes certain_yes few_sixltr none,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes insight_yes discrep_yes tentat_yes certain_yes differ_yes power_yes many_sixltr none,HRT
is_analytic_yes is_clout_no is_authentic_no is_tone_yes posemo_yes negemo_yes anx_yes anger_yes certain_yes differ_yes achieve_yes power_yes risk_yes none,HRT
is_analytic_no is_clout_yes is_authentic_yes discrep_yes tentat_yes differ_yes risk_yes few_sixltr high_wps none,HRT
is_analytic_no is_clout_no is_authentic_yes few_sixltr low_wps none,HRT
is_analytic_yes is_clout_no is_authentic_yes discrep_yes tentat_yes certain_yes differ_yes power_yes risk_yes few_sixltr high_wps none,HRT
is_analytic_yes is_authentic_yes tentat_yes many_sixltr none,HRT
is_analytic_yes is_tone_yes posemo_yes hear_yes affiliation_yes achieve_yes reward_yes high_wps has_hashtag,HRT
is_analytic_no is_clout_yes is_authentic_yes insight_yes cause_yes tentat_yes certain_yes differ_yes many_sixltr high_wps none,HRT
is_analytic_no is_clout_no is_authentic_yes posemo_yes negemo_yes certain_yes differ_yes affiliation_yes achieve_yes low_wps none,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes cause_yes tentat_yes affiliation_yes high_wps none,HRT
is_clout_no certain_yes achieve_yes power_yes few_sixltr none,HRT
is_analytic_no is_clout_no is_authentic_yes certain_yes differ_yes see_yes hear_yes affiliation_yes netspeak_yes low_wps has_photo has_url,HRT
certain_yes few_sixltr none,HRT
is_analytic_no is_clout_no tentat_yes see_yes low_wps none,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes achieve_yes nonflu_yes few_sixltr none,HRT
is_analytic_no is_authentic_yes is_tone_yes posemo_yes negemo_yes insight_yes cause_yes differ_yes affiliation_yes swear_yes many_sixltr high_wps none,HRT
is_analytic_no is_clout_yes is_authentic_no is_tone_yes posemo_yes discrep_yes tentat_yes differ_yes affiliation_yes achieve_yes power_yes reward_yes none,HRT
is_analytic_yes is_clout_yes insight_yes discrep_yes tentat_yes differ_yes high_wps none,HRT
is_analytic_no is_clout_no is_authentic_yes is_tone_yes posemo_yes insight_yes cause_yes discrep_yes tentat_yes certain_yes differ_yes feel_yes power_yes many_sixltr none,HRT
is_clout_yes is_authentic_yes insight_yes discrep_yes tentat_yes differ_yes few_sixltr high_wps none,HRT
is_analytic_no is_clout_no is_authentic_yes is_tone_yes posemo_yes insight_yes tentat_yes differ_yes netspeak_yes high_wps has_photo has_url,HRT
is_analytic_yes is_clout_no is_authentic_yes is_tone_yes posemo_yes insight_yes certain_yes differ_yes feel_yes achieve_yes reward_yes assent_yes few_sixltr none,HRT
is_analytic_no is_clout_no is_authentic_yes is_tone_no negemo_yes insight_yes cause_yes differ_yes see_yes affiliation_yes risk_yes few_sixltr low_wps none,HRT
is_analytic_no is_clout_no is_authentic_yes is_tone_no negemo_yes insight_yes certain_yes differ_yes swear_yes none,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes insight_yes hear_yes affiliation_yes power_yes none,HRT
is_analytic_no is_authentic_yes affiliation_yes power_yes assent_yes none,HRT
is_analytic_no is_clout_no is_tone_yes posemo_yes insight_yes certain_yes differ_yes feel_yes reward_yes none,HRT
is_analytic_no is_clout_no is_authentic_yes is_tone_no negemo_yes insight_yes tentat_yes swear_yes none,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes differ_yes affiliation_yes power_yes reward_yes netspeak_yes few_sixltr low_wps has_photo has_url,HRT
is_analytic_no is_clout_no is_tone_yes posemo_yes insight_yes discrep_yes tentat_yes differ_yes affiliation_yes power_yes high_wps none,HRT
is_analytic_yes is_authentic_no is_tone_yes posemo_yes discrep_yes many_sixltr low_wps has_hashtag,HRT
is_clout_no is_authentic_yes differ_yes power_yes reward_yes low_wps has_hashtag,HRT
is_analytic_yes is_authentic_yes is_tone_yes posemo_yes insight_yes feel_yes netspeak_yes low_wps has_photo has_url,HRT
is_analytic_no is_authentic_no is_tone_yes posemo_yes cause_yes tentat_yes certain_yes differ_yes see_yes netspeak_yes low_wps has_photo has_url,HRT
is_analytic_no is_clout_yes is_authentic_yes cause_yes certain_yes affiliation_yes netspeak_yes few_sixltr low_wps has_photo has_url,HRT
is_authentic_no is_tone_yes posemo_yes see_yes many_sixltr low_wps has_qmark none,HRT
is_analytic_yes is_clout_no is_authentic_yes tentat_yes differ_yes none,HRT
is_clout_no see_yes few_sixltr none,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes insight_yes tentat_yes assent_yes high_wps none,HRT
is_analytic_no is_clout_no is_authentic_yes insight_yes reward_yes none,HRT
is_analytic_no is_clout_no is_authentic_yes is_tone_yes posemo_yes certain_yes affiliation_yes achieve_yes power_yes many_sixltr none,HRT
is_analytic_yes is_clout_yes is_authentic_yes affiliation_yes power_yes reward_yes none,HRT
is_analytic_no is_clout_yes is_tone_no negemo_yes anx_yes anger_yes discrep_yes certain_yes differ_yes none,HRT
is_analytic_yes is_authentic_yes is_tone_yes posemo_yes tentat_yes see_yes reward_yes none,HRT
is_analytic_no is_clout_yes is_authentic_yes is_tone_yes posemo_yes insight_yes discrep_yes tentat_yes certain_yes differ_yes reward_yes swear_yes netspeak_yes few_sixltr high_wps none,HRT
is_analytic_yes is_clout_no is_authentic_yes posemo_yes negemo_yes anger_yes swear_yes high_wps none,HRT
is_clout_yes is_authentic_yes is_tone_yes posemo_yes affiliation_yes few_sixltr none,HRT
is_analytic_yes is_authentic_yes differ_yes see_yes power_yes high_wps none,HRT
is_analytic_no is_clout_yes differ_yes see_yes achieve_yes few_sixltr high_wps none,HRT
is_analytic_yes insight_yes certain_yes affiliation_yes achieve_yes high_wps none,HRT
is_authentic_yes is_tone_yes posemo_yes insight_yes cause_yes certain_yes feel_yes power_yes assent_yes few_sixltr none,HRT
is_analytic_no is_clout_yes is_authentic_no is_tone_no negemo_yes sad_yes cause_yes certain_yes see_yes power_yes netspeak_yes has_photo has_url,HRT
is_analytic_no is_authentic_yes is_tone_yes posemo_yes negemo_yes sad_yes insight_yes certain_yes achieve_yes power_yes reward_yes risk_yes few_sixltr none,HRT
is_analytic_no is_clout_no is_authentic_no is_tone_no negemo_yes discrep_yes tentat_yes differ_yes feel_yes swear_yes few_sixltr high_wps none,HRT
is_tone_no negemo_yes anx_yes sad_yes discrep_yes tentat_yes differ_yes few_sixltr high_wps none,HRT
is_analytic_yes is_authentic_yes tentat_yes see_yes power_yes few_sixltr none,HRT
is_clout_no discrep_yes tentat_yes certain_yes differ_yes see_yes none,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes discrep_yes tentat_yes differ_yes low_wps none,HRT
is_analytic_no is_clout_yes is_authentic_no certain_yes affiliation_yes power_yes assent_yes high_wps none,HRT
is_analytic_no is_authentic_yes is_tone_no negemo_yes differ_yes power_yes many_sixltr low_wps has_qmark none,HRT
is_analytic_no is_clout_yes insight_yes discrep_yes tentat_yes affiliation_yes high_wps none,HRT
is_analytic_no is_clout_yes insight_yes discrep_yes tentat_yes differ_yes affiliation_yes few_sixltr high_wps none,HRT
is_authentic_yes posemo_yes discrep_yes tentat_yes hear_yes reward_yes netspeak_yes few_sixltr none,HRT
is_authentic_yes is_tone_no negemo_yes anger_yes insight_yes certain_yes power_yes has_qmark none,HRT
is_authentic_yes posemo_yes insight_yes tentat_yes see_yes achieve_yes power_yes reward_yes few_sixltr high_wps none,HRT
is_analytic_no is_clout_yes is_authentic_yes is_tone_no negemo_yes sad_yes insight_yes tentat_yes certain_yes hear_yes affiliation_yes achieve_yes risk_yes few_sixltr high_wps has_hashtag,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes cause_yes differ_yes power_yes nonflu_yes high_wps none,HRT
is_analytic_no is_clout_yes is_tone_no posemo_yes negemo_yes anx_yes sad_yes insight_yes hear_yes high_wps none,HRT
is_analytic_no is_clout_yes is_authentic_yes is_tone_yes posemo_yes insight_yes discrep_yes tentat_yes differ_yes affiliation_yes power_yes assent_yes none,HRT
is_clout_yes discrep_yes tentat_yes certain_yes differ_yes high_wps none,HRT
is_analytic_no is_clout_yes is_authentic_yes is_tone_yes posemo_yes insight_yes cause_yes certain_yes differ_yes affiliation_yes achieve_yes few_sixltr high_wps none,HRT
is_analytic_no is_clout_no is_authentic_yes is_tone_no negemo_yes insight_yes cause_yes tentat_yes differ_yes achieve_yes power_yes swear_yes few_sixltr high_wps none,HRT
is_analytic_no is_clout_yes posemo_yes negemo_yes anger_yes insight_yes certain_yes differ_yes affiliation_yes risk_yes assent_yes many_sixltr high_wps none,HRT
is_analytic_no insight_yes discrep_yes certain_yes differ_yes affiliation_yes power_yes few_sixltr has_qmark none,HRT
is_analytic_no is_clout_no is_authentic_yes insight_yes discrep_yes tentat_yes certain_yes few_sixltr none,HRT
is_analytic_no is_authentic_yes posemo_yes negemo_yes insight_yes differ_yes power_yes risk_yes assent_yes few_sixltr none,HRT
is_analytic_no is_clout_no is_authentic_no is_tone_yes posemo_yes negemo_yes anger_yes insight_yes discrep_yes tentat_yes certain_yes differ_yes swear_yes few_sixltr high_wps none,HRT
is_analytic_no is_clout_no is_authentic_yes differ_yes hear_yes power_yes netspeak_yes high_wps has_url,HRT
is_analytic_no is_tone_no negemo_yes anger_yes insight_yes cause_yes affiliation_yes none,HRT
is_analytic_no is_clout_yes is_authentic_yes insight_yes discrep_yes tentat_yes differ_yes achieve_yes power_yes high_wps none,HRT
is_analytic_no is_clout_no is_authentic_yes is_tone_no negemo_yes sad_yes insight_yes differ_yes few_sixltr low_wps has_hashtag,HRT
is_analytic_yes is_tone_yes posemo_yes netspeak_yes assent_yes many_sixltr none,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes discrep_yes certain_yes affiliation_yes netspeak_yes few_sixltr has_photo has_url,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes cause_yes see_yes power_yes high_wps none,HRT
is_analytic_yes is_authentic_no is_tone_yes posemo_yes discrep_yes tentat_yes certain_yes differ_yes power_yes netspeak_yes has_photo has_url,HRT
is_analytic_no is_clout_no is_authentic_yes is_tone_yes posemo_yes discrep_yes tentat_yes differ_yes achieve_yes few_sixltr none,HRT
is_analytic_no is_clout_yes is_authentic_yes is_tone_yes posemo_yes insight_yes cause_yes discrep_yes certain_yes power_yes reward_yes few_sixltr has_qmark none,HRT
is_analytic_no is_clout_yes is_authentic_yes is_tone_yes posemo_yes insight_yes cause_yes discrep_yes certain_yes differ_yes reward_yes few_sixltr none,HRT
is_analytic_no is_clout_no is_authentic_yes discrep_yes tentat_yes certain_yes differ_yes achieve_yes power_yes few_sixltr high_wps none,HRT
is_analytic_no is_clout_yes is_tone_yes posemo_yes discrep_yes tentat_yes certain_yes differ_yes hear_yes feel_yes high_wps none,HRT
is_analytic_yes cause_yes certain_yes power_yes netspeak_yes assent_yes low_wps none,HRT
is_analytic_yes is_authentic_yes is_tone_yes posemo_yes certain_yes feel_yes power_yes netspeak_yes assent_yes low_wps has_photo has_url,HRT
is_analytic_yes is_authentic_yes netspeak_yes high_wps has_photo has_url,HRT
is_analytic_yes is_authentic_no is_tone_yes posemo_yes discrep_yes tentat_yes power_yes netspeak_yes few_sixltr low_wps none,HRT
is_analytic_no is_authentic_yes insight_yes cause_yes tentat_yes see_yes feel_yes few_sixltr low_wps has_qmark none,HRT
is_analytic_yes is_clout_yes is_authentic_yes is_tone_no negemo_yes certain_yes affiliation_yes reward_yes swear_yes few_sixltr none,HRT
is_authentic_yes is_tone_yes posemo_yes certain_yes achieve_yes power_yes reward_yes few_sixltr high_wps none,HRT
is_clout_yes is_authentic_no certain_yes low_wps none,HRT
is_clout_yes is_tone_yes posemo_yes insight_yes achieve_yes reward_yes many_sixltr high_wps none,HRT
is_analytic_yes is_clout_yes insight_yes tentat_yes power_yes few_sixltr high_wps none,HRT
is_analytic_no is_authentic_no posemo_yes negemo_yes sad_yes discrep_yes tentat_yes differ_yes affiliation_yes achieve_yes power_yes risk_yes many_sixltr none,HRT
is_authentic_no discrep_yes many_sixltr high_wps none,HRT
is_analytic_no is_tone_yes posemo_yes cause_yes discrep_yes feel_yes power_yes none,HRT
is_analytic_no is_authentic_yes is_tone_yes posemo_yes discrep_yes tentat_yes differ_yes feel_yes reward_yes assent_yes few_sixltr has_exclam none,HRT
is_analytic_no is_clout_yes is_authentic_yes is_tone_yes posemo_yes insight_yes cause_yes certain_yes differ_yes power_yes reward_yes few_sixltr none,HRT
is_analytic_no is_authentic_yes is_tone_no posemo_yes negemo_yes insight_yes discrep_yes tentat_yes certain_yes differ_yes affiliation_yes reward_yes swear_yes few_sixltr high_wps none,HRT
is_analytic_yes is_authentic_yes cause_yes tentat_yes affiliation_yes power_yes many_sixltr high_wps none,HRT
is_analytic_yes is_authentic_yes achieve_yes reward_yes high_wps none,HRT
is_analytic_yes is_clout_no posemo_yes negemo_yes differ_yes few_sixltr high_wps none,HRT
is_analytic_no is_clout_no posemo_yes negemo_yes anger_yes insight_yes discrep_yes tentat_yes differ_yes affiliation_yes nonflu_yes none,HRT
is_authentic_no is_tone_yes posemo_yes see_yes many_sixltr low_wps has_qmark none,HRT
is_analytic_no is_authentic_yes is_tone_no negemo_yes sad_yes insight_yes cause_yes discrep_yes tentat_yes differ_yes feel_yes affiliation_yes reward_yes few_sixltr high_wps none,HRT
is_analytic_yes is_tone_no posemo_yes negemo_yes anger_yes discrep_yes differ_yes achieve_yes power_yes many_sixltr none,HRT
is_clout_no is_authentic_yes tentat_yes differ_yes none,HRT
is_analytic_no is_authentic_yes insight_yes tentat_yes few_sixltr none,HRT
is_analytic_yes is_authentic_yes is_tone_yes posemo_yes affiliation_yes none,HRT
