concupiscentia_,Thu Sep 15 11:43:01 +0000 2016,776385830772277248,0,0,0,0,what is astrobiology
TIGNARDYANIS,Thu Sep 15 16:01:02 +0000 2016,776450765560942593,227,957,0,0,N.A.S.A : King Crimson - A Man  A City - San Francisco (1969) https://t.co/USX91GVVMB kounaklechat@yahoo.fr TAY https://t.co/wMQN33M121
Santifike,Thu Sep 15 16:02:37 +0000 2016,776451161922699264,162,113,0,0,RT @sciamblogs An Equation for the #OriginsofLife https://t.co/GPD9MLzc3C #astrobiology
juliagertrud,Thu Sep 15 16:22:33 +0000 2016,776456179962769408,615,1647,0,0,Neat. I took his Environmental History course in undergrad.  He's Astrobiology Chair at the Kluge Center now? Wow! https://t.co/UByTVVAaCF
astrrobiology,Thu Sep 15 16:34:16 +0000 2016,776459127056797696,5512,3677,0,0,Conversations by top astrobiology influencers in the last week https://t.co/1IQUMN0xni
KlugeCtr,Thu Sep 15 16:58:43 +0000 2016,776465278381285376,5497,29,0,0,We're on lunch break until 2pm. We'll resume with former #Astrobiology Chairs @DrFunkySpoon and Steven Dick. #lifeemerges
AstrobiologyTop,Thu Sep 15 17:08:26 +0000 2016,776467724239331328,1085,4085,0,0,Dear 8th graders: Check out astrobiology with Dr. David Grinspoon! https://t.co/crcryEQDWm via @DrFunkySpoon
astrrobiology,Thu Sep 15 17:41:09 +0000 2016,776475959100710912,5512,3677,0,0,AIAA Space 2016: Technologies for the New LEO Economy https://t.co/VciIi1J4kk https://t.co/8HHrPFsAvM
astrrobiology,Thu Sep 15 18:04:41 +0000 2016,776481880707244033,5512,3677,0,0,Top astrobiology articles from last week https://t.co/dzR4ms7RJl
KlugeCtr,Thu Sep 15 18:06:57 +0000 2016,776482450671280131,5501,29,0,0,Inaugural #Astrobiology Chair David Grinspoon now presents on the "astro" part of astrobiology #LifeEmerges
KlugeCtr,Thu Sep 15 18:09:15 +0000 2016,776483031255252992,5501,29,0,0,Grinspoon held the #Astrobiology Chair in 2012-2013. He researched the human chapter of Earth's history https://t.co/36tbilGYDx #lifeemerges
KlugeCtr,Thu Sep 15 18:10:35 +0000 2016,776483367911059456,5501,29,0,0,As #Astrobiology Chair  Grinspoon hosted a daylong symposium on the longevity of human civilization: https://t.co/nf8pNE3sgp #lifeemerges
Xenobiologia,Thu Sep 15 18:20:46 +0000 2016,776485927338127360,4424,4854,0,0,ALMA Spots Possible Formation Site of Icy Giant Planet - Astrobiology Magazine (registration) https://t.co/tjxccMMGpM
AstrobiologyTop,Thu Sep 15 18:39:02 +0000 2016,776490527290122240,1085,4084,0,0,Luis Campos Named Astrobiology Chair at John W. Kluge Center https://t.co/66PriOzjfo via @KlugeCtr
KlugeCtr,Thu Sep 15 18:40:58 +0000 2016,776491011895922688,5501,29,0,0,Our next speaker is Steven Dick  who held the #Astrobiology Chair at the Kluge Center in 2013-2014 #lifeemerges
KlugeCtr,Thu Sep 15 18:44:06 +0000 2016,776491802702520320,5501,29,0,0,Dick also testified before Congress on #Astrobiology during his time as NASA/LC Astrobiology Chair: https://t.co/GhgP35VeOQ #lifeemerges
KlugeCtr,Thu Sep 15 18:48:03 +0000 2016,776492795066482688,5502,29,0,0,Side note: we're currently accepting applications for the next #Astrobiology Chair. Application/info at https://t.co/FCuviQ7iLD #LifeEmerges
DrFunkySpoon,Thu Sep 15 18:52:35 +0000 2016,776493936873439232,18468,1205,0,0,Former @KlugeCtr Astrobiology Chair Steven Dick talks about "What is Life: A History" #LifeEmerges https://t.co/2J3KiSbpeF
ghostbat68,Thu Sep 15 19:47:31 +0000 2016,776507761538498560,321,571,0,0,Could a 'Star Trek'-Like Genesis Device Transform Alien Worlds? https://t.co/N0pd6D60o6 via @SPACEdotcom #terraforming #space #astrobiology
KlugeCtr,Thu Sep 15 20:01:10 +0000 2016,776511193791995904,5504,29,0,0,Panelists are now discussing the gendered terminology of science  space  biology and astrobiology #lifeemerges
AstrobiologyTop,Thu Sep 15 20:09:26 +0000 2016,776513277182431232,1085,4083,0,0,Baruch S. Blumberg NASA/Library of Congress Astrobiology Symposium  September 12  2013 (Events &amp; N... https://t.co/ZWtUoqfP5M via @KlugeCtr
TheLDPage,Thu Sep 15 20:09:39 +0000 2016,776513332098560001,472,604,0,0,Definitely considering a masters in astrobiology  been thinking of topping it with some military training and then space...
astrrobiology,Thu Sep 15 20:32:48 +0000 2016,776519156690669569,5512,3677,0,0,Smith  Bridenstine on First Contract for Commercial Weather Satellite Data https://t.co/Bk2RWvBgDd https://t.co/peL378IwOJ
BexleyStargazer,Thu Sep 15 20:37:47 +0000 2016,776520409617432576,2,97,0,0,The latest The Bexley Stargazer Daily! https://t.co/PEy1FxBUrK Thanks to @astrobiology @DrLucyRogers
DouglasAnders10,Thu Sep 15 20:40:27 +0000 2016,776521082245447680,783,2301,0,0,Visions of #Life on #Mars in Earth’s Depths https://t.co/x7Den6gmou #SouthAfrica #Space #Astrobiology
AstrobiologyTop,Thu Sep 15 21:39:50 +0000 2016,776536026168774656,1085,4082,0,0,NASA Space Biology Fellowships to Study the Microbiome of... https://t.co/7eMVZvI1Tm via @NASAWatch https://t.co/7xieM08xff
AstrobiologyTop,Thu Sep 15 23:10:23 +0000 2016,776558813788774400,1085,4081,0,0,David Grinspoon  Astrobiology Chair | The John W. Kluge Center - Library of Congress https://t.co/iaJSI9QKKD via @KlugeCtr
geneolot,Fri Sep 16 00:20:26 +0000 2016,776576443962757125,940,715,0,0,Cosmos:: #Paradise   : ALMA Spots Possible Formation Site of Icy Giant Planet - Astrobiology Magazine (registra... https://t.co/V4SvYPTDwj
rk70534,Fri Sep 16 00:21:35 +0000 2016,776576731805343744,8679,9554,0,0,Mars' Arabia Terra had extensive lake system 2-3 billion years ago https://t.co/ROZhFL4kws #Astrobiology #Astronomy #Geology #ScienceNews
astrrobiology,Fri Sep 16 00:23:29 +0000 2016,776577209217593345,5511,3677,0,0,Some Ancient Martian Lakes Came Long After Others https://t.co/jrW7IlLGcO https://t.co/g4ZHM8lWfh
astrrobiology,Fri Sep 16 01:04:44 +0000 2016,776587590086504448,5511,3677,0,0,Top astrobiology articles from last 48 hrs https://t.co/S2QX1owwAX
AgGrabowski,Fri Sep 16 01:13:00 +0000 2016,776589671988068352,615,2390,0,0,First-Ever Discovery: Complex Organic Molecules Found on Rosetta's Comet https://t.co/uA8i5U80Wk #astrobiology #aliens #life #comet #biology
spaceyliz,Fri Sep 16 01:23:33 +0000 2016,776592327590744064,1055,2784,0,0,Just heard an awesome mushroom talk by Peter McCoy #radicalmycology - gonna invite him to talk @nasa #astrobiology https://t.co/3TkMgxo1TT
WnP_Official,Fri Sep 16 02:06:48 +0000 2016,776603211062927361,2906,276,0,0,We discuss linguistics  astrobiology  and more in #EarthyThursday for the #PaganNewsBeagle! https://t.co/DfaPthcEDP
astrrobiology,Fri Sep 16 03:15:03 +0000 2016,776620386658070528,5511,3677,0,0,Joint USAF/NOAA Solar Geophysical Activity Report and Forecast 15 September 2016 https://t.co/JyQ7iflgOt https://t.co/xN2UdS3J9s
AnnaPerssonDR,Fri Sep 16 03:30:20 +0000 2016,776624233665400833,6492,5312,0,0,Planetary protection for human missions to #Mars. https://t.co/x5n12gHP5U
Haleyrobin,Fri Sep 16 04:11:41 +0000 2016,776634637615439872,590,1182,0,0,Investigating Exoplanet Surfaces - Astrobiology Magazine https://t.co/NQIqmbTERa via @sharethis
mycro_cosm,Fri Sep 16 05:44:07 +0000 2016,776657898269048833,74,72,0,0,First signs of animal life on #Earth may be from #microbes https://t.co/WMOiZMFHMH #astrobiology #fossil https://t.co/DWVWMqM03A
RosGleadow,Fri Sep 16 05:48:36 +0000 2016,776659028927586304,1146,832,0,0,One of my undergrad students Zhigen Lin has posted their lit review  on their web site. #proudteacher https://t.co/rs4KlLcVcF
astrrobiology,Fri Sep 16 06:08:32 +0000 2016,776664043490639876,5512,3678,0,0,Smith  Bridenstine Congratulate Winners of Commercial Weather Data Contracts https://t.co/Gjl7cDSZRq https://t.co/I0JwNGau5n
NASA_ebooks,Fri Sep 16 07:12:25 +0000 2016,776680121046478848,79,0,0,0,@TuesdayTrending Register to visit for the ribbon-cutting of their new Astrobiology exhibit!
astrrobiology,Fri Sep 16 09:00:56 +0000 2016,776707431267053568,5512,3678,0,0,GeoOptics Awarded First Government Commercial Weather Satellite Data Purchase Contract https://t.co/tPjYe0b6O0 https://t.co/YDrmkPfwPI
NHristozova,Fri Sep 16 09:20:18 +0000 2016,776712305165889536,390,841,0,0,ALMA Spots Possible Formation Site of Icy Giant #Planet - Astrobiology Magazine https://t.co/7HbQ8KOewB via @sharethis
lebinhsan,Fri Sep 16 09:50:18 +0000 2016,776719853159911424,165,217,0,0,RT @sciamblogs An Equation for the #OriginsofLife https://t.co/NoC7H1hMv2 #astrobiology
PrashiXan,Fri Sep 16 10:43:00 +0000 2016,776733117604323328,11,79,0,0,Astrobiology  Forensic Sciences  or Museology anyone? @prateek_bhargav of @mindlercareers advises on #FreshCareers  https://t.co/0NNRHBVQd3
astrrobiology,Fri Sep 16 11:57:18 +0000 2016,776751815425560576,5513,3678,0,0,NASA Space Biology Fellowships to Study the Microbiome of the ISS as a Built Env https://t.co/B4RyMk1YsK https://t.co/r4IAtEPxm1
AstrobiologyTop,Fri Sep 16 13:22:07 +0000 2016,776773160389578752,1085,4069,0,0,Follow the top Astrobiology stories for Sep 16 on our topical page: https://t.co/SbjEaZyVFY
astrrobiology,Fri Sep 16 14:35:03 +0000 2016,776791514873630721,5514,3678,0,0,Top astrobiology influencers one should follow https://t.co/LQTdtceQq5
astrrobiology,Fri Sep 16 14:46:55 +0000 2016,776794498735091713,5514,3678,0,0,Travel to Mars on the Lockheed Martin Mars Experience Bus Sept. 24 &amp; 25 https://t.co/NawV7u7MF7 https://t.co/O2zTrYyYbt
TheDevilsChirp,Fri Sep 16 15:53:04 +0000 2016,776811145420124160,1154,0,0,0,Astrobiology - The attempt to guess what gets cooked in kitchens billions of miles away having only tasted Mom's cooking.
astrrobiology,Fri Sep 16 16:34:19 +0000 2016,776821527010476036,5515,3679,0,0,Conversations by top astrobiology influencers in the last week https://t.co/1IQUMNi8LS
AnwarAjaj1,Fri Sep 16 17:17:05 +0000 2016,776832288684290048,279,930,0,0,I finally connected  with an astrobiologist!! Great to motivation for studying for next week exams with hope and optimism!! #astrobiology
astrrobiology,Fri Sep 16 17:42:09 +0000 2016,776838597290827776,5515,3679,0,0,Arianespace Successfully Launches VEGA Rocket with PerúSAT-1 and Four Terra Bella Satell https://t.co/kQZcmklZzE https://t.co/lu0hwmDTzI
bdorminey,Fri Sep 16 17:59:02 +0000 2016,776842846657589249,816,68,0,0,ALMA Spots Possible Formation Site of Icy Giant Planet - Astrobiology Magazine https://t.co/WH1lWz2Jb8 via @sharethis
astrrobiology,Fri Sep 16 18:04:48 +0000 2016,776844298352406528,5515,3679,0,0,Top astrobiology articles from last week https://t.co/dzR4ms7RJl
Xenobiologia,Fri Sep 16 18:09:43 +0000 2016,776845534795476997,4419,4854,0,0,X-ray Detection Sheds New Light on Pluto - Astrobiology Magazine (registration) https://t.co/a5FbOt5sfB
IsmoKolehmaine1,Fri Sep 16 18:38:28 +0000 2016,776852769722527745,4,71,0,0,TODAY HUMANS KNOW 3388 EXOPLANETS  2524 SOLAR SYSTEMS and 348 TERRESTRIAL PLANETS. GET READY FOR ALIEN LIFE #UNOOSA #astrobiology
DaniDanaila,Fri Sep 16 19:39:05 +0000 2016,776868025853173760,258,552,0,0,@DrJorgeMelendez Astrobiology mode on!
SpaceRef,Fri Sep 16 20:07:31 +0000 2016,776875182828953600,28100,86,0,0,NSF awards $18.9 million for research to transform our understanding of life on Earth https://t.co/YieG5fPjq3 #astrobiology
astrobiology,Fri Sep 16 20:07:32 +0000 2016,776875184208875521,16232,106,0,0,NSF awards $18.9 million for research to transform our understanding of life on Earth https://t.co/rhsqR4e1ia #astrobiology
WorldNSpace,Fri Sep 16 20:09:24 +0000 2016,776875656575582208,23,0,0,0,NSF awards $18.9 million for research to transform our understanding of life on Earth https://t.co/CInObpAbAV #astrobiology
Supportdesk,Fri Sep 16 20:13:31 +0000 2016,776876692967219201,4,1,0,0,NSF awards $18.9 million for research to transform our understanding of life on Earth https://t.co/VVY9Sx37Ob #astrobiology
Loenoi_,Fri Sep 16 20:18:13 +0000 2016,776877873680424962,367,358,0,0,@miahallmark thanks miaaaaaa am in my astrobiology class lmao
astrrobiology,Fri Sep 16 20:32:55 +0000 2016,776881573186514945,5517,3679,0,0,Arianespace Names Wiener Kernisan President of US Subsidiary  Arianespace  Inc. https://t.co/rac0GhKJHx https://t.co/9JNJJhBdIr
rebeccaburnett,Fri Sep 16 20:54:42 +0000 2016,776887056685469696,636,606,0,0,Astrobiology: A scientist uses much the same process that goes into creating a painting. https://t.co/6ZDKKcDwZK via @SPACEdotcom
jalenjmcghee,Fri Sep 16 21:14:54 +0000 2016,776892139573608448,0,12,0,0,Very interesting article https://t.co/kpTbaCF47W
daveschroeder,Fri Sep 16 22:38:28 +0000 2016,776913168148799488,197,36,0,0,Did meteorites bring life’s phosphorus to Earth? - Astrobiology Magazine https://t.co/JXssEOIDNS
METIintl,Fri Sep 16 22:56:02 +0000 2016,776917591855996933,158,5,0,0,Have an extra hour and a half this weekend to learn about the majestic scope of astrobiology? Check out this... https://t.co/BHqw5GIB3Z
schoolgirlmj,Fri Sep 16 23:08:31 +0000 2016,776920730491428868,4522,335,0,0,@schoolgirlmj like i'm in astrobiology and it's such an interesting class and my favorite one bc i already know about some of the topics
geneolot,Sat Sep 17 00:25:37 +0000 2016,776940133807452160,944,717,0,0,Cosmos:: #Paradise   : X-ray Detection Sheds New Light on Pluto - Astrobiology Magazine (registration) https://t.co/GJsol963j4
astrrobiology,Sat Sep 17 00:26:36 +0000 2016,776940383016058881,5517,3679,0,0,NSF awards $18.9 million for research to transform our understanding of life on Earth https://t.co/HM9NaFxegk https://t.co/gs9wIALslA
astrrobiology,Sat Sep 17 01:04:47 +0000 2016,776949991394779136,5517,3679,0,0,Top astrobiology articles from last 48 hrs https://t.co/S2QX1owwAX
astrrobiology,Sat Sep 17 03:15:05 +0000 2016,776982782085992448,5518,3679,0,0,Joint USAF/NOAA Solar Geophysical Activity Report and Forecast 16 September 2016 https://t.co/g4EdqnR8gB https://t.co/1iI6ug7QCe
EngineersDay,Sat Sep 17 04:03:57 +0000 2016,776995078325825536,9903,1895,0,0,[New Job] Astrobiology and Planetary Science Research Assistant - Mountain View CA California United States  #engi… https://t.co/njtqWdlwEK
astrrobiology,Sat Sep 17 06:09:47 +0000 2016,777026747640320000,5518,3679,0,0,NASA Spaceline Current Awareness List #715  16 September 2016 (Space Life Science Re https://t.co/ypfQWXF97x https://t.co/Ckub2V1mRe
InesLauraDawson,Sat Sep 17 08:01:43 +0000 2016,777054917479596032,703,637,0,0,Starting the morning off with  astrobiology #Naukas16 https://t.co/hFScCY3vMq
thell0ve,Sat Sep 17 08:51:14 +0000 2016,777067375036289024,19842,20734,0,0,Astrobiology and Space Exploration (Winter 2010) - Lynn... https://t.co/UGWRSHrUCe #Astronomy
astrrobiology,Sat Sep 17 09:01:06 +0000 2016,777069858005454848,5516,3678,0,0,Winning team of ESA's Mars-focused data mining contest https://t.co/7xsthJ0gAt https://t.co/zKQnkA2P4T
evem1l,Sat Sep 17 09:05:10 +0000 2016,777070881528918016,12945,15496,0,0,Astrobiology and Space Exploration (Winter 2010) - Lynn... https://t.co/0sj4Tip9sv
haileysecretary,Sat Sep 17 09:33:32 +0000 2016,777078021626982401,30520,28081,0,0,Astrobiology and Space Exploration (Winter 2010) - Lynn... https://t.co/U3aQaDgbMz #astronomy
francyglow,Sat Sep 17 09:39:16 +0000 2016,777079466011090944,22244,23214,0,0,Astrobiology and Space Exploration (Winter 2010) - Lynn... https://t.co/rCs4qTXOOr
ServicePdfs,Sat Sep 17 10:10:17 +0000 2016,777087269270196224,247,27,0,0,#download From Fossils to Astrobiology @ServicePdfs
ServicePdfs,Sat Sep 17 10:10:42 +0000 2016,777087374295654401,247,27,0,0,#file #download From Fossils to Astrobiology https://t.co/Qm18VrAQK8
astrrobiology,Sat Sep 17 11:56:47 +0000 2016,777114073481695232,5517,3678,0,0,Inmarsat prices successful offering of $400 million Senior Notes https://t.co/PXf063JDhJ https://t.co/FUn1qW13SQ
AstrobiologyTop,Sat Sep 17 13:22:59 +0000 2016,777135765528518656,1085,4051,0,0,Follow the top Astrobiology stories for Sep 17 on our topical page: https://t.co/SbjEaZyVFY
astrrobiology,Sat Sep 17 14:35:03 +0000 2016,777153902537912320,5517,3678,0,0,Top astrobiology influencers one should follow https://t.co/k9OaKejU8s
astrrobiology,Sat Sep 17 14:47:12 +0000 2016,777156960827256833,5517,3678,0,0,New Senior Notes Offering of US$400 million due 2024 https://t.co/0sAu8zPDVZ https://t.co/ccG2nqMGA0
astrrobiology,Sat Sep 17 16:34:21 +0000 2016,777183923637919745,5516,3678,0,0,Conversations by top astrobiology influencers in the last week https://t.co/1IQUMN0xni
astrrobiology,Sat Sep 17 17:42:24 +0000 2016,777201048616251392,5516,3678,0,0,17 September / Space Science / Our Activities / ESA https://t.co/nmthDn47oS https://t.co/PxdxHgvDAx
Xenobiologia,Sat Sep 17 17:52:43 +0000 2016,777203646853369856,4419,4853,0,0,Pluto 'Paints' its Largest Moon Red - Astrobiology Magazine (registration) https://t.co/xTHRyekvg1
astrrobiology,Sat Sep 17 18:04:48 +0000 2016,777206685928521729,5517,3679,0,0,Top astrobiology articles from last week https://t.co/dzR4ms7RJl
nwsalma,Sat Sep 17 20:14:14 +0000 2016,777239261405995010,333,527,0,0,ALMA Spots Possible Formation Site of Icy Giant Planet - Astrobiology Magazine (registration) #Alma https://t.co/FhnScnDgae
astrrobiology,Sat Sep 17 20:32:57 +0000 2016,777243968094384128,5518,3679,0,0,First Gravitational Waves Form After 10 Million Years https://t.co/m1UI3DztMv https://t.co/bpwJJINGg2
doctor_plankton,Sat Sep 17 22:33:07 +0000 2016,777274210020319232,130,319,0,0,#SciCommFellow Katie B. @itsbatiekaker and Anna S. gave great #ExploreMore tours today @PacSci about Human Health and Astrobiology! So cool.
doctor_plankton,Sat Sep 17 22:35:58 +0000 2016,777274926076014592,130,319,0,0,One more chance to catch a free #ExploreMore tour w/ Astrobiologist Anna Simpson @PacSci tomorrow! 11:15am &amp; 12:15pm https://t.co/Drl9LBCEF9
AstrobiologyTop,Sat Sep 17 23:22:29 +0000 2016,777286632797974529,1085,4041,0,0,What is Astrobiology? https://t.co/gPcrYlUR8l via @gioalbarosa
BioWonk,Sat Sep 17 23:46:45 +0000 2016,777292741214507009,382,205,0,0,More adventures with a scientist.  #scicomm in #Seattle https://t.co/GRTqBO5D4E
hubblescience,Sun Sep 18 00:09:55 +0000 2016,777298572148633600,7316,42,0,0,James Webb Telescope Could Prove Proxima b Is Habitable https://t.co/e9tKtWRKWp #extrasolar #astrobiology
astrobiology,Sun Sep 18 00:09:55 +0000 2016,777298572115083265,16234,106,0,0,James Webb Telescope Could Prove Proxima b Is Habitable https://t.co/m47hj6uBVK #extrasolar #astrobiology
geneolot,Sun Sep 18 00:19:02 +0000 2016,777300867116572672,949,719,0,0,Cosmos:: #Paradise   : Pluto 'Paints' its Largest Moon Red - Astrobiology Magazine - Astrobiology Magazine (reg... https://t.co/5aHcYIz1Re
astrrobiology,Sun Sep 18 00:25:06 +0000 2016,777302391741779969,5518,3679,0,0,Joint USAF/NOAA Solar Geophysical Activity Report and Forecast 17 September 2016 https://t.co/Ag4F9RiUKE https://t.co/sxHHPgb6O3
astrrobiology,Sun Sep 18 01:04:50 +0000 2016,777312391784570880,5518,3679,0,0,Top astrobiology articles from last 48 hrs https://t.co/S2QX1owwAX
ghostbat68,Sun Sep 18 01:25:01 +0000 2016,777317469417504768,332,586,0,0,It’s Official: NASA’s Next Mission To Mars Will Launch In 2018 https://t.co/o1oJDQ8oig #mars #GYATM #space #stem #astrobiology
astrrobiology,Sun Sep 18 03:15:30 +0000 2016,777345276017188864,5517,3678,0,0,The James Webb Telescope Could Prove Extraterrestrial Habitability on Proxima b https://t.co/o1fWsnc0rv https://t.co/U3A3OAOpFo
Science_Aholic,Sun Sep 18 03:42:41 +0000 2016,777352116683759616,177,35,0,0,Habitable Exoplanets: #NASA unveils new search strategy https://t.co/MJj1s8wEKE #aliens #astrobiology #biology #chemistry
astrrobiology,Sun Sep 18 06:10:07 +0000 2016,777389216451878912,5518,3678,0,0,One Trace of Dark Matter Vanishes https://t.co/0YoHP2LCSj https://t.co/lzObfihcMa
