user,created_time,tweet_id,followers,following,retweet,favourite,has_media,message
SydScienceFest,Thu Feb 25 07:16:00 +0000 2016,702753899921416192,671,645,0,2,has_photo,VIDEO: Tardigrades wake up from being frozen for 30 years  blearily ask for a strong latte | https://t.co/Q63PRUUs6w https://t.co/xqA1JutoEt
SydScienceFest,Fri Aug 14 01:09:59 +0000 2015,631996152536174592,671,645,0,0,has_no_media,Great to see so many school groups and kids enthusiastic about space and astronomy at the @maasmuseum today #ssf15
SydScienceFest,Sat Aug 22 04:46:04 +0000 2015,634949635409248257,671,645,0,0,has_no_media,For our Great Debate today  we have @phatmattbaker  Darren Curnoe  @josiendebie  @lisaharveysmith.... #sydsciencefest
SydScienceFest,Sat Feb 13 07:16:06 +0000 2016,698405269152362496,671,645,4,2,has_photo,*groan* https://t.co/wchlqWcWLF
SydScienceFest,Mon Aug 17 08:22:09 +0000 2015,633192074355957760,671,645,0,0,has_no_media,DK: There's a 6 part answer to this conundrum actually  and in the end is just a clever example of a colour illusion #ssf15
SydScienceFest,Sun Aug 16 10:12:23 +0000 2015,632857429013696513,671,645,0,0,has_no_media,@ScienceAlert Thanks for the FB shoutout!
SydScienceFest,Thu Aug 13 08:20:48 +0000 2015,631742184132206592,671,645,0,0,has_photo,Periodic bingo! Because lets be honest  you might never hear half the elements unless in some bingo theme game. http://t.co/y5T2QtQrBd
SydScienceFest,Thu Nov 26 10:07:03 +0000 2015,669819649677225984,671,645,0,0,has_photo,Li-fi  internet 100 times faster than Wi-fi  arrives in the real world | via @sciencealert https://t.co/q2coUOdEoG https://t.co/aDjuKMjljQ
SydScienceFest,Thu Aug 13 09:05:02 +0000 2015,631753315567599616,671,645,0,1,has_photo,Dr  Maggie Adern-Pocock on stage (with her daughter) being interviewed by Ruben! http://t.co/gHSHNvRwH3
SydScienceFest,Thu Mar 17 07:22:42 +0000 2016,710365727522312192,671,645,0,0,has_no_media,@red7r Hi Max  thanks for reaching out. Can you please email us at sydneysciencefestival[at]maas[dot]museum? Thanks :)
SydScienceFest,Mon Jan 18 09:03:08 +0000 2016,689010120148258817,671,645,0,1,has_photo,Three LEDs and a motor make the coolest light ball you'll see today https://t.co/rnRRhGBZLV https://t.co/yOQoy6RnA7
SydScienceFest,Wed Aug 19 09:56:02 +0000 2015,633940478015090688,671,645,0,1,has_no_media,Alright  so guests tonight are David Singh  Dr Samantha Solon-Biet  @bijlarchitect and @FrBower  #sydsciencefest #kindathinky
SydScienceFest,Thu Aug 20 09:11:18 +0000 2015,634291606007492608,671,645,0,0,has_no_media,That's INCREDIBLE.  I can't even find my shoes  and they found a spacecraft in the middle of space using math. #sydsciencefest
SydScienceFest,Wed Aug 19 09:52:13 +0000 2015,633939518576422913,671,645,0,0,has_no_media,@davevagg @KindaThinky Very nice @Vaklajos
SydScienceFest,Fri Aug 14 01:15:38 +0000 2015,631997576724656128,671,645,1,1,has_photo,MP shows her students this photo and asks spot the scientist. And people go for the white  men #ssf15 http://t.co/FWL2ZSNoBY
SydScienceFest,Thu Nov 19 03:48:14 +0000 2015,667187601221152769,671,645,5,4,has_video,We asked @lisaharveysmith how well she knows her ska bands. (We may have misunderstood her area of expertise) https://t.co/B5MY38FDDk
SydScienceFest,Mon Apr 25 07:20:11 +0000 2016,724498223038140416,671,645,2,4,has_photo,Free (that's right FREE!) programming workshops for the littlies put on by @CodeClubAus | https://t.co/oegRpCjG5x https://t.co/JDVrsz3Lm1
SydScienceFest,Fri Aug 14 08:39:15 +0000 2015,632109214542860288,671,645,0,0,has_no_media,KS gives us a quick little intro on Einstein  who actually wanted to be a teacher #ssf15
SydScienceFest,Tue Feb 09 00:13:11 +0000 2016,696849285678309376,671,645,2,2,has_photo,Most of our universe is missing! A talk on dark matter by @lisaharveysmith &amp; Tamara Davis | https://t.co/hvdyG5eDb5 https://t.co/WLhj3axH9a
SydScienceFest,Sun Aug 16 09:41:56 +0000 2015,632849763612758016,671,645,0,0,has_photo,I mean  just look at this turnout #ssf15 http://t.co/Y9QPe5zP2M
SydScienceFest,Tue Feb 16 07:16:20 +0000 2016,699492489829486592,671,645,0,1,has_photo,Makers! Marrickville has a huge new Maker Space open to the public | via @concreteplay https://t.co/e7DFWJotTd https://t.co/idqks8mYBT
SydScienceFest,Sat Aug 22 05:28:53 +0000 2015,634960408764280832,671,645,0,1,has_no_media,.@josiendebie vs. @phatmattbaker up now! #sydsciencefest
SydScienceFest,Thu Aug 20 08:15:50 +0000 2015,634277647502151680,671,645,0,1,has_no_media,Holmes' talk starts very soon  and we will be able to find out what a comet smells like! #sydsciencefest
SydScienceFest,Fri Nov 27 05:17:00 +0000 2015,670109042812051456,671,645,0,0,has_video,ICYMI  Adam from Mythbusters built a bomb out of screaming ducks and it's as gloriously weird as you'd expect https://t.co/EpAJ906XCj
SydScienceFest,Thu Mar 24 06:20:01 +0000 2016,712886669079363584,671,645,0,0,has_photo,Mathematical Translations | via @SMBCComics https://t.co/giW0exVLq1
SydScienceFest,Fri Jan 22 23:04:08 +0000 2016,690671317574623232,671,645,2,4,has_photo,Spiders! Films! Science! Oh my! Check out this film screening at @AustMus in February | https://t.co/qFCSc3mkck https://t.co/WRwcRGcRN6
SydScienceFest,Fri Dec 04 23:14:05 +0000 2015,672916814905626625,671,645,0,0,has_no_media,Too much TV as a young adult may impair midlife cognitive function  which explains a lot #thinkingishard https://t.co/uWcja6CPRW
SydScienceFest,Thu Aug 13 07:54:53 +0000 2015,631735660320194560,671,645,0,1,has_no_media,Just about to kick off the evening and open the doors! #sydsciencefest officially started
SydScienceFest,Tue Feb 23 07:16:04 +0000 2016,702029137255464960,671,645,1,1,has_photo,Tomorrow! @lisaharveysmith and Tamara Davis give a light talk on Dark Matter | @newscientist https://t.co/hvdyG5eDb5 https://t.co/nxfCCNhTVo
SydScienceFest,Wed Dec 09 05:17:19 +0000 2015,674457778400964608,671,645,1,1,has_photo,60% chance of Killbot Hellscape? I like those odds... | via @xkcdComic https://t.co/c2NcBnzUwp
SydScienceFest,Wed Aug 19 10:25:48 +0000 2015,633947968375132160,671,645,0,0,has_no_media,"It's freaky the difference in composition of garbage in different contexts" #sydsciencefest #kindathinky
SydScienceFest,Tue Feb 09 07:16:01 +0000 2016,696955695363710976,671,645,4,6,has_photo,via @fosslien https://t.co/7qK7aaZ0Pa
SydScienceFest,Fri Aug 14 08:04:22 +0000 2015,632100436468629504,671,645,0,0,has_photo,Playing some casual tunes before the crowds roll in #ssf15 http://t.co/camffAprhf
SydScienceFest,Mon Aug 17 08:15:24 +0000 2015,633190377311199232,671,645,1,1,has_no_media,Dr Karl is now OFFICIALLY starting his talk and as anyone who knows how fast &amp; enthusiastically he talks  I'll do my best to tweet! #ssf15
SydScienceFest,Wed Feb 24 07:16:22 +0000 2016,702391600962478080,671,645,0,1,has_photo,Euahlayi Astronomy parallels with Einstein's space-time theory |  https://t.co/SEDxP4mbI9 https://t.co/YJwnY9YZhj
SydScienceFest,Sat Feb 20 07:16:02 +0000 2016,700941967480455168,671,645,0,1,has_photo,via @xkcdComic https://t.co/YBECVcwi4y
SydScienceFest,Sun Aug 16 01:20:05 +0000 2015,632723469612879873,671,645,4,3,has_photo,A whole family getting into computing! So great to see young kids excited about STEM #ssf15 @MakerFaireSYD @Intelanz http://t.co/k9bhDSq4ql
SydScienceFest,Thu Dec 10 05:17:07 +0000 2015,674820113493794816,671,645,1,0,has_photo,Thank you @fakescience for bringing this terrible condition to our attention https://t.co/NqparZ5iol
SydScienceFest,Sun Aug 23 05:21:17 +0000 2015,635320883762954242,671,645,5,5,has_photo,Space Jam Full house with 4 astronomers: Vanessa Moss  Lucyna Chudczer  @AstroKatie and @astropixie #sydsciencefest http://t.co/o8TAu203NE
SydScienceFest,Sat Nov 14 04:21:53 +0000 2015,665384127999295488,671,645,2,4,has_photo,Packed house at @maasmuseum for Science Says  presented by @TheSciNation https://t.co/2u1ul7vTJF
SydScienceFest,Tue Dec 08 01:28:03 +0000 2015,674037692351557633,671,645,0,0,has_photo,Never date a physicist | Saturday Morning Breakfast Cereal #smbc https://t.co/QdgJYfPWsG https://t.co/0i6RMtMChm
SydScienceFest,Thu Aug 20 09:10:31 +0000 2015,634291411337236480,671,645,0,0,has_no_media,This meant that when it was time to switch it back on  they had to CALCULATE where it would be in space #sydsciencefest
SydScienceFest,Wed Aug 19 02:37:23 +0000 2015,633830087616434176,671,645,0,1,has_no_media,Opening by @equity_UTS  addressing the disappearance of women in STEM somewhere between HDR and full-time careers #sydsciencefest
SydScienceFest,Tue Nov 24 10:07:04 +0000 2015,669094877184065538,671,645,1,2,has_photo,Looking for a casual night of science chats? Rejoice! @nerdnitesyd is on in Surry Hills in December: https://t.co/X7XA9K8BxO
SydScienceFest,Tue Aug 18 07:56:30 +0000 2015,633548008852885504,671,645,0,1,has_no_media,The UTS forum starts in half an hour  with Dr Maurizio Labbate and Dr Rachael Murrihy. #sydsciencefest
SydScienceFest,Tue Aug 18 02:58:39 +0000 2015,633473049514237952,671,645,1,1,has_no_media,.@Cmdr_Hadfield is with us tonight for #sydsciencefest.  Listen to a chat he had with @RNDrive yesterday http://t.co/j9wGhZtPC8
SydScienceFest,Sun Feb 14 07:16:01 +0000 2016,698767637422215168,671,645,1,4,has_photo,A map of the world's scientific collaborations | https://t.co/ZLFqMdFyQG https://t.co/oOhC8T0HOo
SydScienceFest,Sun Aug 16 03:59:36 +0000 2015,632763615771127808,671,645,0,0,has_photo,Still packed  as @MakerFaireSYD finishes up it's second day at #ssf15 http://t.co/tJEjZj66NO
SydScienceFest,Mon Feb 29 01:57:08 +0000 2016,704123204457992193,671,645,4,4,has_photo,One week left to be part of the 2016 Sydney Science Festival! Applications close 7 March at https://t.co/MMj8D7yyTh https://t.co/dakNObtOvL
SydScienceFest,Thu Feb 25 00:13:02 +0000 2016,702647455805022208,671,645,7,6,has_photo,Science Teachers! Sign up for @CSIRO_ATNF's Astronomy course at the Parkes Observatory | https://t.co/vIkNUzWxUn https://t.co/E6Y61q1glE
SydScienceFest,Wed Aug 19 05:37:12 +0000 2015,633875339358310400,671,645,0,1,has_no_media,@BiancaNogrady Creepy...but EXCITING!
SydScienceFest,Fri Jan 29 09:03:17 +0000 2016,692996422740893696,671,645,0,1,has_no_media,Ready to be mesmerised AND use up your internet? Check out this high-res gif of one day on Earth  from 35 000km away https://t.co/Xn3qQf2uPO
SydScienceFest,Mon Feb 22 00:13:27 +0000 2016,701560398298947586,671,645,6,4,has_video,We had so much fun at last year's Science Festival! Two weeks left to apply for this year: https://t.co/MMj8D7QahR https://t.co/T9aNg1XLV7
SydScienceFest,Sun Aug 16 09:01:05 +0000 2015,632839485332389888,671,645,1,1,has_photo,Everyone for #ssf15 tonight is just getting ready for @swfoto with a casual pre-show view. No biggie. http://t.co/Vwt5EBoJIY
SydScienceFest,Mon Feb 22 07:16:04 +0000 2016,701666751617048576,671,645,2,2,has_animated_gif,This 3D printed sundial also shows the digital time. WHAT. https://t.co/XxSzELY54R
SydScienceFest,Mon Jan 18 23:04:04 +0000 2016,689221746554236928,671,645,24,14,has_photo,Titanosaurus: scientists unearth biggest dinosaur of all time. OF ALL TIME | via @guardian https://t.co/fddesXPD4K https://t.co/hZPuQyWvPR
SydScienceFest,Mon Apr 25 22:55:07 +0000 2016,724733505876463616,671,645,0,3,has_photo,Science Fiction meets Science Fact @maasmuseum next month with @adelaidesean &amp; @stargazer | https://t.co/DHv5EhUMRw https://t.co/8NbFaODPMx
SydScienceFest,Tue Aug 11 23:29:45 +0000 2015,631246154416525313,671,645,2,0,has_animated_gif,Get as excited about science as this guy  because our events officially start tomorrow! #sydsciencefest http://t.co/a049nivgta
SydScienceFest,Fri Aug 14 08:48:48 +0000 2015,632111619921711105,671,645,0,1,has_no_media,.@KenSilburn is soaring through so many scientific topics tonight; already covered memory  balance and electricity! #ssf15
SydScienceFest,Thu Aug 13 10:21:02 +0000 2015,631772442898231296,671,645,3,4,has_no_media,Don't forget to check out all our great events coming up! #ssf15 http://t.co/9uTnMNXlLa
SydScienceFest,Sat Aug 22 05:58:22 +0000 2015,634967832120266752,671,645,3,3,has_photo,.@phatmattbaker with his rhyming debate for population control #sydsciencefest http://t.co/Q5WBusSwed
SydScienceFest,Sun Feb 21 00:13:05 +0000 2016,701197915302326272,671,645,4,4,has_photo,Brian Greene is coming to Sydney to unravel some mysteries around string theory |@thinkincAU https://t.co/WjLsL1gX9f https://t.co/tqcssvGnuz
SydScienceFest,Sat Aug 15 03:18:18 +0000 2015,632390832197230592,671,645,0,0,has_animated_gif,Check out the amazing work Lucy Charlotte did for our programs this year! https://t.co/SltMAThoBo http://t.co/GeWMJVRcos
SydScienceFest,Thu Aug 20 09:07:46 +0000 2015,634290719847522304,671,645,0,0,has_no_media,WH: There was a point where the craft got so far away from the sun  that it couldn't get enough energy #sydsciencefest
SydScienceFest,Mon Aug 17 07:48:14 +0000 2015,633183538007773184,671,645,1,1,has_no_media,For the #ssf15 talk tonight on a sustainable Sydney and renewable energy  follow @GSAForum  https://t.co/WiT4392gPl
SydScienceFest,Sun Mar 13 00:52:37 +0000 2016,708818008920076288,671,645,0,0,has_no_media,@valarie_austin Hi Valerie  design is absolutely an important part of science communication. Do you have specific feedback on our design? :)
SydScienceFest,Tue Feb 16 00:13:08 +0000 2016,699385990113292288,671,645,2,2,has_photo,The Conversation Machine: Sydney Uni's @njenfield gives a talk on our ability to talk |https://t.co/V92SoOlipQ https://t.co/maSIFXrIy4
SydScienceFest,Thu Aug 13 08:33:30 +0000 2015,631745381387276288,671,645,1,0,has_photo,Demonstrating that the melting point of latex is hotter than the boiling point of water #ssf15 http://t.co/hvrIJcCthi
SydScienceFest,Fri Aug 21 23:43:32 +0000 2015,634873500109402112,671,645,3,1,has_no_media,This afternoon at the @maasmuseum we have a debate going on which scientific field is the weirdest! Come check it out #sydsciencefest
SydScienceFest,Thu Aug 20 08:48:14 +0000 2015,634285801459855360,671,645,1,0,has_no_media,"They found 100 amino acids inside this meteorite.  They came from the furthest reaches of the Universe" #sydsciencefest
SydScienceFest,Tue Aug 18 06:10:05 +0000 2015,633521229182308352,671,645,2,0,has_no_media,There's a geeky speed-meet with a bunch of scientists and writers for you to chat to at Customs House http://t.co/BkcT8mLm7d #sydsciencefest
SydScienceFest,Thu Mar 03 23:55:13 +0000 2016,705542074083348480,671,645,1,2,has_no_media,@jackie_randles @dieterhochuli @BiancaNogrady @TheAmyR @astrid_zeman Hi all  you can find info about SSF EOI here: https://t.co/JluLt35Onm
SydScienceFest,Wed Aug 19 11:40:12 +0000 2015,633966689692987393,671,645,0,1,has_no_media,Good job  @KindaThinky. https://t.co/Q7RR2XemBC
SydScienceFest,Fri Dec 11 09:03:11 +0000 2015,675239395188953088,671,645,1,0,has_photo,:( https://t.co/LVA0u8qqL7
SydScienceFest,Wed Aug 19 11:55:09 +0000 2015,633970456039682048,671,645,5,6,has_no_media,That's it for @KindaThinky tonight! Massive shout-out to @auscicomm and @maasmuseum #kindathinky #sydsciencefest
SydScienceFest,Thu Aug 20 09:32:08 +0000 2015,634296849524989952,671,645,1,0,has_no_media,"We missed the landing site  then bounced four times.  Then landed in a crevice.  On it's side" #sydsciencefest
SydScienceFest,Fri Aug 21 11:40:38 +0000 2015,634691575147204608,671,645,0,0,has_no_media,Hope everyone is looking forward to seeing @neiltyson for our sold-out event at the @HordernPavilion tomorrow night! #sydsciencefest
SydScienceFest,Sat Aug 15 23:35:22 +0000 2015,632697117585215488,671,645,0,0,has_photo,Getting ready for another exciting day of @MakerFaireSYD #ssf15 http://t.co/jNMrwzCmpm
SydScienceFest,Sun Mar 20 06:20:10 +0000 2016,711437154984062976,671,645,0,3,has_photo,Oooooh! A scanning electron microscopy image of a micro patterned silk surface  taken by Konstantinos Tsioris https://t.co/Ic5266ewAQ
SydScienceFest,Fri Jan 08 23:04:27 +0000 2016,685597966711808001,671,645,0,0,has_photo,A hole lot of fear - understanding trypophobia | via @sciencealert https://t.co/9GdI5Bxocz https://t.co/sRvqCA2gjh
SydScienceFest,Sun Aug 16 05:51:13 +0000 2015,632791702248386560,671,645,7,5,has_photo,A massive shout-out to @Intelanz and @JaycarAU for helping to make @MakerFaireSYD happen #ssf15 (also Chip the robot) http://t.co/qHxOnL1gtK
SydScienceFest,Fri Aug 14 01:06:20 +0000 2015,631995233291505664,671,645,0,1,has_photo,Incredibly packed theatre for MP #ssf15 http://t.co/b64DNE2nEi
SydScienceFest,Sun Aug 16 04:01:15 +0000 2015,632764030529069056,671,645,0,1,has_no_media,We have over a week of awesome more events coming up  including @swfoto from @NatGeo  tonight at the @SydOperaHouse! #ssf15
SydScienceFest,Thu Nov 12 00:00:11 +0000 2015,664593494732750848,671,645,1,3,has_video,#tb to Explode it with Science at this year's festival. Footage courtesy of co-exploders @FizzicsEd https://t.co/6eKBh7zTwq
SydScienceFest,Sat Mar 05 07:16:36 +0000 2016,706015540268146688,671,645,0,0,has_photo,Marie and Pierre Curie | by @beatonna https://t.co/8mZ1kbAbyw
SydScienceFest,Mon Aug 17 09:15:43 +0000 2015,633205554492510208,671,645,1,3,has_no_media,DK: The fundamental problem is that we do not see  like some other societies do  education as an investment in the future  #sydsciencefest
SydScienceFest,Sat Aug 22 06:06:01 +0000 2015,634969755292536832,671,645,0,1,has_no_media,'We need chemistry to pick up where evolution left off" #sydsciencefest
SydScienceFest,Mon Nov 23 23:14:01 +0000 2015,668930532802240513,671,645,0,0,has_photo,Adventures in DNA sequencing | via @TakeHomeMessage https://t.co/k4zKdOSQVG https://t.co/oAAxl8fRIo
SydScienceFest,Sun Aug 16 11:04:06 +0000 2015,632870441967710208,671,645,2,3,has_photo,Getting everyone to do the #5forBigCats at the @SydOperaHouse http://t.co/rmydkldNGG
SydScienceFest,Tue Aug 18 08:36:15 +0000 2015,633558013148684288,671,645,1,2,has_no_media,The first speaker tonight is Dr Maurizio Labbate and he's talking specifically about antibiotic resistance #sydsciencefest
SydScienceFest,Mon Nov 16 01:03:33 +0000 2015,666058993358409728,671,645,2,1,has_no_media,Don't forget! You can see the International Space Station over Sydney tonight at 9:45pm. Look SSW at about 40 degrees.
SydScienceFest,Thu Aug 13 08:42:44 +0000 2015,631747704956194816,671,645,3,2,has_photo,That is a seriously packed house for some physics experiments #ssf15 http://t.co/exsNVXugm0
SydScienceFest,Tue Mar 22 21:55:07 +0000 2016,712397220553891840,671,645,2,5,has_photo,Mosman Council invites you to help research the Water Dragons of Sydney Harbour! https://t.co/QlrJn5SpLQ https://t.co/iNKMbK7HVc
SydScienceFest,Fri Aug 14 09:13:50 +0000 2015,632117917170057216,671,645,0,1,has_no_media,Cue Edison who was keen to do it. @KenSilburn assures the takeaway msg is execution motivated electricity research  but Edison was a jerk
SydScienceFest,Fri Nov 20 06:22:30 +0000 2015,667588809719070721,671,645,0,1,has_no_media,This wristband lets you shoot fireballs from your bare hands. I'll take ten  thanks | via @DigitalTrends https://t.co/kzITiZp7fg
SydScienceFest,Fri Apr 15 22:55:10 +0000 2016,721109641078403075,671,645,0,1,has_photo,In space  no-one can hear you ask for seconds | a black nebula cake by @sprinklebakes https://t.co/dgXO3iGHfj https://t.co/BB3uaoDTqu
SydScienceFest,Sat Aug 22 05:56:48 +0000 2015,634967434231836672,671,645,2,4,has_photo,.@josiendebie arguing in that previous round! #sydsciencefest http://t.co/zRt25OcyF3
SydScienceFest,Wed Aug 19 10:03:18 +0000 2015,633942307444690944,671,645,0,3,has_no_media,SB: They say red wine is good.  Well  to get the right amount of the compound you need to drink like 30 L #sydsciencefest #kindathinky
SydScienceFest,Thu Aug 20 01:50:34 +0000 2015,634180693438951424,671,645,1,1,has_no_media,Drop into the @GarvanInstitute to hear a talk on DNA  genes and what it can tell you about yourself today as well! http://t.co/stW4kwi83z
SydScienceFest,Sat Jan 09 23:04:22 +0000 2016,685960331718451201,671,645,0,1,has_photo,Live in Sydney? Why not contribute to this bird-related science survey for @Sydney_Uni? https://t.co/zZXJCtsV6D https://t.co/oJDa7HZvoJ
SydScienceFest,Thu Aug 13 09:37:58 +0000 2015,631761604749582336,671,645,0,2,has_photo,There's a taste of science speed meet tonight  but there's a geeky speed date coming up #ssf15 http://t.co/BkcT8mLm7d http://t.co/sfx2a3UYID
SydScienceFest,Fri Aug 14 01:35:25 +0000 2015,632002555267055616,671,645,1,0,has_no_media,Reminder this is on tomorrow!! #ssf15 https://t.co/J3ZtcZfTCV
SydScienceFest,Fri Nov 20 09:15:08 +0000 2015,667632255725096960,671,645,0,0,has_no_media,More like 100 yes of yes please https://t.co/MzSyW01E8T
SydScienceFest,Fri Jan 29 23:04:14 +0000 2016,693208056142942209,671,645,0,0,has_photo,We're hugely excited and a teensy bit scared for the new science magazine @undarkmag - and you should be too https://t.co/w2QAgcb0W0
SydScienceFest,Thu Nov 26 01:28:04 +0000 2015,669689041521127424,671,645,1,1,has_no_media,Hey  that's our banner next to award-winning @KindaThinky! Congratulations! (Will you share it with us?) https://t.co/twmwUcHlVs
SydScienceFest,Mon Feb 01 01:50:25 +0000 2016,693974651945357313,671,645,15,8,has_photo,Sydney Science Festival is back in 2016  and Expressions of Interest are LIVE! Apply now: https://t.co/MMj8D7yyTh https://t.co/nDxbPEzgms
SydScienceFest,Wed Aug 19 03:55:13 +0000 2015,633849676446351360,671,645,4,6,has_no_media,Finishing up for today after an amazing panel on women in STEM. Shout-out to @equity_UTS and @WomenSciAUST for putting it on #sydsciencefest
SydScienceFest,Mon Mar 21 21:55:09 +0000 2016,712034840946802688,671,645,1,2,has_photo,Tickets go on sale today to see Cpt. Gene Cernan  last man on the moon  in Sydney in May | https://t.co/KfPP4kINiM https://t.co/9MkfTABbcw
SydScienceFest,Wed Feb 17 07:16:08 +0000 2016,699854827531202560,671,645,5,2,has_photo,Don't forget tomorrow night's astrotalk at @sydneyobs: Unicorns  Gargoyles and Black Holes | https://t.co/ekef78eeLq https://t.co/ViwDq341pq
SydScienceFest,Sat Aug 22 05:38:35 +0000 2015,634962852315402241,671,645,2,2,has_no_media,.@lisaharveysmith "I will tell you why astronomy sucks.  Astronomy is a gateway drug" #sydsciencefest
SydScienceFest,Fri Aug 14 08:52:22 +0000 2015,632112515573415936,671,645,0,1,has_no_media,"Do we have any volunteers to be electrocuted?"  @KenSilburn asks while 'The Imperial March' plays ominously in the background #ssf15
SydScienceFest,Fri Apr 22 07:20:11 +0000 2016,723411060049346560,671,645,2,1,has_photo,Not sure how to work your telescope? Bring it to @sydneyobs on May 14 for a helping hand | https://t.co/Nd30iB8iMW https://t.co/VldRHorXda
SydScienceFest,Sun Aug 16 00:59:25 +0000 2015,632718270676602880,671,645,3,3,has_photo,Ever wanted to make music from a hacked gameboy? #ssf15 @MakerFaireSYD http://t.co/qv3wIXKALp
SydScienceFest,Sat Aug 22 10:48:02 +0000 2015,635040725567062016,671,645,1,2,has_photo,Tonight at the @HordernPavilion we have @neiltyson!! Opened by @lisaharveysmith  and hosted by @veritasium http://t.co/BNtRpOjY9A
SydScienceFest,Sun Aug 16 00:21:49 +0000 2015,632708805772480512,671,645,6,3,has_photo,Massive turnout for day 2 of @MakerFaireSYD http://t.co/Sr1fbCMlIX
SydScienceFest,Sun Dec 06 23:29:24 +0000 2015,673645444862316544,671,645,0,0,has_video,These photos of #Pluto are the sharpest ever  and they are gor-geous! | via @Nasa https://t.co/12mgzPFtc9
SydScienceFest,Sat Apr 23 22:55:11 +0000 2016,724008746876325888,671,645,4,2,has_photo,Gene Cernan  the last man on the moon  is speaking in Sydney soon - grab your tickets now! | https://t.co/EfN6ljMKge https://t.co/ZrVELqFYcB
SydScienceFest,Wed Aug 19 09:40:40 +0000 2015,633936608929058816,671,645,0,0,has_no_media,"The first hit on Google for excessive  was excessive sweating".  Nice.  #sydsciencefest #kindathinky
SydScienceFest,Sat Aug 22 06:15:01 +0000 2015,634972022074839041,671,645,0,2,has_no_media,Random debate: is Schrodingers Cat dead or alive? @peter_rohde is arguing DEAD #sydsciencefest
SydScienceFest,Thu Aug 13 23:22:26 +0000 2015,631969087359324160,671,645,1,4,has_no_media,Even @TurnbullMalcolm is getting into the spirit of #natsciwk.  Good on ya  Malcolm. https://t.co/63vUet8FYP
SydScienceFest,Sat Dec 05 05:17:01 +0000 2015,673008150296051712,671,645,0,0,has_photo,New phase of carbon found  makes diamonds at room temperature. Not a James Bond plot. https://t.co/Qz1ROGIRFI https://t.co/i3NzuAGUEp
SydScienceFest,Fri Jul 17 02:55:26 +0000 2015,621875828528279552,671,645,15,6,has_no_media,#sydsciencefest program is now live and it is astronomical! Talks by @neiltyson  @Cmdr_Hadfield  @DoctorKarl &amp; more http://t.co/ivkgbXHcP8
SydScienceFest,Sat Aug 22 05:59:37 +0000 2015,634968145153802240,671,645,0,0,has_no_media,Grand Final is DC (humans) and @all_isee for chemistry! #sydsciencefest
SydScienceFest,Thu Aug 20 09:37:52 +0000 2015,634298294500487168,671,645,0,0,has_no_media,"I never had a day at work where we tested something based on it working - the spacecraft was basically designed to fail" #sydsciencefest
SydScienceFest,Wed Aug 19 11:15:13 +0000 2015,633960403697995776,671,645,1,1,has_no_media,90 sqm per PERSON in Aus.  So think how much you have  minus from 90  then someone else has your other sqm... #sydsciencefest #kindathinky
SydScienceFest,Mon Feb 15 07:16:01 +0000 2016,699130022423097344,671,645,1,2,has_photo,Adorable:  Darwin's original manuscripts were used by his children for doodling | via @AMNH https://t.co/fOv80yWoy4 https://t.co/nW0ZZoUdeA
SydScienceFest,Thu Aug 20 09:43:39 +0000 2015,634299749059813376,671,645,1,1,has_photo,Here's our homemade comet! #sydsciencefest http://t.co/OKFxIao9Pj
SydScienceFest,Sun Aug 16 10:06:08 +0000 2015,632855855243751424,671,645,0,0,has_no_media,"Then we had to load that on horseback and walk up the mountains" #ssf15
