tweet,label
is_analytic_no is_clout_yes is_authentic_no is_tone_yes posemo_yes discrep_yes affiliation_yes achieve_yes power_yes reward_yes,LER
is_tone_no negemo_yes anger_yes insight_yes cause_yes differ_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes,LER
is_clout_no is_authentic_yes is_tone_yes posemo_yes tentat_yes differ_yes achieve_yes power_yes reward_yes,LER
is_authentic_yes is_tone_no negemo_yes anger_yes insight_yes differ_yes affiliation_yes power_yes risk_yes,LER
is_analytic_no is_clout_yes is_authentic_no posemo_yes negemo_yes anger_yes discrep_yes tentat_yes differ_yes affiliation_yes achieve_yes power_yes reward_yes,LER
is_tone_no negemo_yes anger_yes insight_yes tentat_yes differ_yes affiliation_yes power_yes,LER
is_clout_yes is_tone_yes posemo_yes achieve_yes power_yes reward_yes,LER
is_analytic_no is_clout_yes posemo_yes hear_yes affiliation_yes power_yes,LER
is_clout_yes is_tone_no posemo_yes negemo_yes anx_yes anger_yes affiliation_yes power_yes,LER
is_analytic_no is_clout_no is_authentic_yes posemo_yes negemo_yes anger_yes achieve_yes power_yes,LER
is_analytic_yes is_authentic_yes is_tone_no posemo_yes negemo_yes anger_yes insight_yes cause_yes tentat_yes differ_yes achieve_yes power_yes,LER
is_clout_no is_authentic_yes is_tone_no negemo_yes discrep_yes differ_yes power_yes risk_yes,LER
is_analytic_no is_clout_yes is_tone_no negemo_yes anger_yes discrep_yes tentat_yes differ_yes affiliation_yes achieve_yes power_yes,LER
is_analytic_no is_clout_no is_authentic_yes is_tone_yes posemo_yes insight_yes certain_yes differ_yes achieve_yes power_yes reward_yes,LER
is_analytic_yes is_clout_no is_authentic_yes posemo_yes negemo_yes anger_yes discrep_yes tentat_yes certain_yes differ_yes power_yes,LER
is_authentic_no is_tone_yes posemo_yes certain_yes achieve_yes power_yes,LER
is_analytic_yes power_yes,LER
is_clout_yes is_authentic_yes insight_yes affiliation_yes achieve_yes power_yes,LER
posemo_yes negemo_yes discrep_yes achieve_yes power_yes reward_yes,LER
is_analytic_yes is_authentic_yes achieve_yes power_yes,LER
is_tone_no negemo_yes anx_yes power_yes,LER
is_analytic_no is_clout_no is_authentic_yes is_tone_yes posemo_yes insight_yes differ_yes achieve_yes power_yes reward_yes,LER
is_analytic_no is_clout_yes is_authentic_yes posemo_yes insight_yes cause_yes affiliation_yes achieve_yes power_yes reward_yes risk_yes netspeak_yes,LER
is_analytic_no is_clout_yes is_authentic_no cause_yes affiliation_yes power_yes,LER
is_clout_no is_tone_yes posemo_yes insight_yes cause_yes discrep_yes certain_yes see_yes power_yes,LER
is_analytic_no is_clout_no is_tone_no negemo_yes anger_yes cause_yes discrep_yes certain_yes differ_yes see_yes achieve_yes power_yes reward_yes,LER
is_analytic_no is_clout_no is_authentic_yes is_tone_no negemo_yes anger_yes insight_yes cause_yes tentat_yes differ_yes achieve_yes power_yes reward_yes risk_yes,LER
is_analytic_no is_clout_yes is_authentic_yes insight_yes discrep_yes certain_yes differ_yes see_yes affiliation_yes power_yes,LER
is_analytic_yes is_authentic_no is_tone_yes posemo_yes hear_yes achieve_yes power_yes netspeak_yes,LER
is_analytic_yes see_yes hear_yes power_yes netspeak_yes,LER
is_authentic_no is_tone_no negemo_yes anger_yes cause_yes hear_yes achieve_yes power_yes netspeak_yes,LER
is_analytic_yes posemo_yes see_yes hear_yes achieve_yes power_yes netspeak_yes,LER
is_analytic_yes power_yes netspeak_yes,LER
is_analytic_yes is_authentic_yes is_tone_no negemo_yes anger_yes cause_yes differ_yes netspeak_yes,LER
cause_yes netspeak_yes,LER
is_analytic_yes is_authentic_no is_tone_yes posemo_yes tentat_yes certain_yes affiliation_yes achieve_yes power_yes netspeak_yes,LER
is_clout_yes cause_yes affiliation_yes achieve_yes power_yes netspeak_yes,LER
is_analytic_no is_authentic_no see_yes netspeak_yes,LER
is_authentic_no cause_yes tentat_yes achieve_yes netspeak_yes,LER
is_authentic_yes insight_yes tentat_yes,LER
is_analytic_yes feel_yes achieve_yes reward_yes netspeak_yes,LER
is_authentic_no hear_yes power_yes netspeak_yes,LER
is_clout_no posemo_yes differ_yes power_yes reward_yes netspeak_yes,LER
is_analytic_yes is_authentic_yes insight_yes achieve_yes netspeak_yes,LER
is_clout_yes is_authentic_yes tentat_yes differ_yes affiliation_yes achieve_yes power_yes,LER
