loveofscience,Wed Mar 11 16:10:27 +0000 2015,5848,2907,7,6,0.119699042408,'Fluorescence' photo series shows stunning reef in a whole new light (via @sarahkeartes) http://t.co/GwUtFdX7Vq
loveofscience,Fri Mar 06 01:05:10 +0000 2015,5848,2907,0,0,0.0,How did I not know about @SockParody before just now? This is awesome! https://t.co/e9GxFCTkoj
loveofscience,Thu Mar 05 23:10:20 +0000 2015,5848,2907,5,3,0.0854993160055,After 400 million years the coelacanth is at risk of extinction  reports @johnrplatt http://t.co/pbAdfqdV9C
loveofscience,Thu Mar 05 21:42:32 +0000 2015,5848,2907,0,0,0.0,If you're gonna lose a testicle in the line of work  you're better off doing so in Illinois  rather than Minnesota. http://t.co/s2E7XoBWfR
loveofscience,Thu Mar 05 19:55:32 +0000 2015,5848,2907,1,0,0.0170998632011,The greatest gallery on Earth right now is the #SciArt hashtag http://t.co/uwMtGdxCc7
loveofscience,Thu Mar 05 16:50:39 +0000 2015,5848,2907,0,1,0.0,While I dislike the headline (snakes aren't scary!)  I do love the photo slideshow in this @Wired article http://t.co/7EyxuOhik0
loveofscience,Thu Mar 05 16:05:12 +0000 2015,5848,2907,0,2,0.0,Detailed views of the Amazon rainforest  its rivers  and indigenous communities are added to Google Street View http://t.co/mCj0FvaBiG
loveofscience,Thu Mar 05 15:45:43 +0000 2015,5848,2907,2,0,0.0341997264022,Not 2 wks after discussing w/ a friend whether climate change contributed to the conflict in Syria  study says yes. http://t.co/iyXb6fW6mK
loveofscience,Sun Mar 01 00:12:05 +0000 2015,5848,2907,1,3,0.0170998632011,The suit the Amity Island mayor is wearing is AWESOME. http://t.co/V18bMIXaZk
loveofscience,Sat Feb 28 21:11:22 +0000 2015,5848,2907,1,1,0.0170998632011,.@pier1 fails at customer service. Waited 4 wks for replacement tabletop due to store error  went today to pick up  but oops  they lost it.
loveofscience,Fri Feb 27 14:13:33 +0000 2015,5848,2907,2,1,0.0341997264022,The science of why no one agrees on the color of #TheDress http://t.co/07JlrMpH9k
loveofscience,Wed Feb 18 00:10:54 +0000 2015,5848,2907,1,3,0.0170998632011,Night at the museum: robot style! My latest for @popsci features the awesome @afterdarkrobots http://t.co/1ufyhlByGr
loveofscience,Wed Feb 18 00:09:26 +0000 2015,5848,2907,0,0,0.0,Night at the museum: robot style! My latest for  @popsci features the awesome @afterdarkrobots http://t.co/1ufyhlByGr http://t.co/1ufyhlByGr
loveofscience,Fri Feb 06 20:00:07 +0000 2015,5848,2907,1,1,0.0170998632011,Apparently @SteveMirsky and the rest of us @sciam podcasters are celebrity English teachers in China. Cool! http://t.co/4A2Z3EKTM8
loveofscience,Mon Feb 02 17:00:09 +0000 2015,5848,2907,2,0,0.0341997264022,With Environmental Rules at Stake  Dark Money Set To Flood 2016 U.S. Elections  http://t.co/joXAUBg461
loveofscience,Mon Feb 02 15:59:24 +0000 2015,5848,2907,1,3,0.0170998632011,After my last tweet  I'd really like to see #passiveaggressivescience become a thing. Internet  fulfill my dreams today.
loveofscience,Mon Feb 02 15:52:03 +0000 2015,5848,2907,0,3,0.0,"Just read ""passive acoustic monitoring of marine mammals"" as ""passive aggressive monitoring of marine mammals"". #needmorecoffee"
loveofscience,Mon Feb 02 15:29:12 +0000 2015,5848,2907,1,3,0.0170998632011,U.S. budget out today  be ready with this 6-chart primer on science spending by @DavidMalakoff http://t.co/XVnx5Ur1sg #Budget2015
loveofscience,Sat Jan 31 14:27:37 +0000 2015,5848,2907,1,1,0.0170998632011,Watching @CBSThisMorning and hoping I didn't miss my best friend @NerdyChristie's segment on GM mosquitoes.
loveofscience,Wed Jan 28 14:50:27 +0000 2015,5848,2907,0,4,0.0,Congrats to the new @wilburforce Fellows in Conservation Science (especially @Aerin_J and @KyleArtelle)! http://t.co/cgNSHbHmYk
loveofscience,Thu Jan 22 22:49:21 +0000 2015,5848,2907,20,0,0.341997264022,Tweeps: Does anyone have a mass spec? Can you run 1-3 samples for me? It's for an investigation re: potential story. Details if you can help
loveofscience,Wed Jan 21 23:40:37 +0000 2015,5848,2907,1,0,0.0170998632011,"""By 98 to 1  U.S. Senate passes amendment saying climate change is real"" @DavidMalakoff and @pkollipara report http://t.co/JScu4n3I5w"
loveofscience,Wed Jan 14 17:19:28 +0000 2015,5848,2907,0,2,0.0,Mi artículo en @sciam sobre los cocodrilos cubanos fue traducido en español! Léalo! http://t.co/ZIIXdUMxXR #Cuba
loveofscience,Wed Dec 24 14:06:49 +0000 2014,5848,2907,1,0,0.0170998632011,James Balog's stunning photos track the rapid melting of glaciers http://t.co/CRL3xJk68j
loveofscience,Wed Dec 24 02:13:49 +0000 2014,5848,2907,1,1,0.0170998632011,My latest for @ScienceInsider: 2008 Lacey Act Amendment appears to be curbing illegal wood imports http://t.co/Xj0us0QWad
loveofscience,Sat Dec 20 03:03:02 +0000 2014,5848,2907,4,1,0.0683994528044,US and UN to assist Bangladesh in the wake of the #Sundarbansoilspill http://t.co/6Tpnhq1rRr
loveofscience,Thu Dec 18 00:20:51 +0000 2014,5848,2907,2,1,0.0341997264022,A new era in U.S.-Cuba relations could be a boon for scientific cooperation between the two nations http://t.co/Cz3WBOy98p
loveofscience,Mon Dec 15 17:20:02 +0000 2014,5848,2907,0,0,0.0,The C&amp;EN's 2014 Year in Chemistry Quiz confirmed chem isn't my strong suit.  http://t.co/tQoIwJOBK4 via @cenmag @ihearttheroad
loveofscience,Thu Dec 04 21:14:15 +0000 2014,5848,2907,4,2,0.0683994528044,So glad to finally be able to share the story of how endangered Cuban crocodiles are losing their genetic identity http://t.co/WV2BxY8YtV
loveofscience,Wed Dec 03 02:58:46 +0000 2014,5848,2907,1,1,0.0170998632011,Whenever @SteveMirsky adds sound effects to my podcasts  I feel like it's Christmas morning.
loveofscience,Wed Dec 03 02:11:43 +0000 2014,5848,2907,0,1,0.0,My latest @sciam podcast: Big Apple's Insects Eat Streets Clean http://t.co/SU0jXLSS5v
loveofscience,Mon Dec 01 22:55:14 +0000 2014,5848,2907,1,1,0.0170998632011,"""Jim Watson is one of the most important scientists of the 20th century. He is also a peevish bigot."" http://t.co/bTC6Lyksmg"
loveofscience,Thu Nov 27 16:28:30 +0000 2014,5848,2907,0,0,0.0,Happy Thanksgiving! Here's a little turkey #birdbox to brighten your day https://t.co/iK3zULpVRz
loveofscience,Tue Nov 25 16:53:44 +0000 2014,5848,2907,1,3,0.0170998632011,"""Virtue"" isn't a safeguard against sexual assault  @eckerdcollege."
loveofscience,Tue Nov 25 16:48:19 +0000 2014,5848,2907,3,2,0.0512995896033,Drinking and engaging in casual sex aren't to blame for sexual assault. People who don't respect another's body/wishes are. @eckerdcollege
loveofscience,Tue Nov 25 16:47:11 +0000 2014,5848,2907,0,1,0.0,As an alum of @EckerdCollege  I'm angered by President Eastman's victim-blaming attitude towards sexual assault http://t.co/WOUmA7BM9n
